Area_sqft,Bedrooms,Bathrooms,Age,Distance_to_CityCenter_km,Price
2018.15144603624,1,3,21,5.074208623106268,204912.0070010425
1202.2325324080705,3,2,27,12.137353249932382,73765.66842222335
1950.266538665796,3,3,54,10.427594978928996,173284.67637983584
2349.717991504355,3,1,49,9.585835928734925,227168.7238062669
1299.1024865291831,4,2,77,4.3376167991183205,160255.5912999379
1840.681163287653,2,3,18,5.116677961223802,229984.75941965092
1877.3666490339049,1,3,90,11.409422351593491,63316.42795599088
1599.7119929933835,2,2,67,14.820193988557708,14728.42156873987
1736.5191410801076,1,3,55,0.0,211933.68048768403
1177.2139639823026,5,2,87,7.602204113958336,92886.13213417304
669.4582922164137,3,3,13,14.054857829078104,21942.19112121885
1751.6260323747524,4,1,63,6.827113707870408,184746.65534403644
468.2984237602727,1,2,86,1.031171747903704,59869.81165528286
1341.3247538787325,4,1,68,13.435719218530942,62631.12903444341
1970.5909332099848,4,2,83,0.2254820772693246,254844.07867152663
1595.948867936518,3,3,21,12.221773590418538,90270.16906526276
2474.1713223949064,5,1,43,11.16772091392106,173928.54277966887
2012.5545762908869,5,2,48,8.454414051029337,252916.0257673596
1173.0508058372118,2,1,98,10.200095445404395,47375.99432408044
1513.656689925719,5,1,35,9.931520535079974,151151.5128249926
1476.314648727782,3,2,68,14.096999505339792,66787.37078878356
708.9116183269364,4,3,96,12.486548595986244,33272.68944721513
481.88974857203175,5,1,36,5.971562537365388,85410.48456271812
1523.7467341258214,2,1,88,9.304589416746134,121846.96081021636
1375.4640776734796,1,3,50,5.825007452130405,120956.8687632373
1702.106432638666,1,2,24,8.916646785186302,117204.07541102378
1857.93637234548,2,1,85,9.147791833836669,137312.6016789703
1613.5172394324445,2,3,4,9.760933651770804,146657.54333919863
1337.9659123955148,4,3,7,5.899394285594493,242772.18906467588
1795.7210758759277,3,3,52,0.0,274213.30336771643
1840.1101802383453,1,2,26,11.437940995037906,155624.54900804206
1653.701784859844,5,2,60,6.559782036336571,179655.20423440367
1087.6938747826196,3,1,98,10.310717208766729,41074.05635979575
2097.74032541274,4,3,83,18.34028541443841,33457.939442508214
1201.685470694135,4,2,70,8.623522821843284,146876.17999021016
2548.9696695662155,5,1,44,11.69524218625993,199997.37248328776
1237.184533007308,1,2,2,12.90128531805479,20138.91346144626
1516.203506670068,1,2,60,13.632001917472572,32565.287183195946
1163.757201996832,2,1,49,6.587355701479099,50645.57280752196
1611.6354179601303,2,3,47,7.611285743060049,150084.81582020372
1226.9791005916395,5,1,46,7.50355141993216,134805.05808988807
953.9393998257164,3,3,13,14.752879485402122,42086.91329177165
1567.6691739461455,1,1,18,7.218572539007319,138976.3460275353
1823.003093557276,5,2,61,7.426846678956696,193336.1451541512
400.0,5,3,5,12.271844717691213,51314.70317627607
2521.03482646394,2,3,6,14.434221392288766,169797.29321151396
1647.639970310434,4,1,89,6.795212381401038,171165.39750415806
1578.5639594954705,4,2,45,17.934812758501764,25563.09719698105
1588.0949112513465,2,3,32,9.7593369937826,156125.38421285318
1166.575641524218,5,1,96,13.240778343738704,34957.59002793887
1598.9583336710375,5,3,40,12.40596474970908,200081.89681613317
1196.2638561898464,1,3,72,9.299817237752624,48600.65422891122
1297.8190036549886,4,2,78,1.4440664578631424,198956.6440018044
1156.8604321224575,2,2,68,8.39273759048833,75149.42256409899
783.6643551301736,1,2,28,2.940460745651136,81476.34632441665
1572.918235107692,5,2,6,9.403955322478252,242739.85874130396
1757.441798038186,4,3,53,6.838152932503467,208996.01367954907
1909.9626263176167,3,2,97,2.9619231947539166,195975.2660936816
1662.170105007434,4,3,10,14.365318899971747,144360.90627167874
1233.6372508915483,4,1,41,11.036908797682225,114269.35321750662
1919.8319322155944,2,2,82,18.700126301489952,571.0365360578107
821.2412300790324,3,1,4,1.1347994478238943,146687.12198584847
1049.66430874376,3,2,86,7.536990426375443,88812.37609172934
1017.8999642883776,3,3,46,4.394562922570707,161259.57650481994
2040.0280295696552,5,1,1,13.431317498106935,144666.0319795041
1971.3942570700376,1,2,42,14.288508837777131,45259.194687496834
1743.6526185224975,5,3,3,7.012729969721431,303152.39437837875
2035.9649326058984,3,3,80,12.34423641898312,160864.1811059155
1674.2975599304905,4,2,62,8.078437720042356,160723.3391423762
1437.412785808418,4,3,58,16.870839336316408,46983.72733601311
1923.4410519424569,5,3,29,0.0,362936.7668902851
1442.3878837239013,5,2,1,10.113298002924422,175516.23009057518
1770.454259280495,4,3,73,1.9893222038019316,286377.9386683346
1938.0845835956168,5,2,91,15.62886342111144,85434.29717594286
1165.827402576599,1,1,42,4.304464066085409,108329.66213052298
1469.462164323812,5,3,95,7.539626216561562,184916.7893999198
970.7796831791736,5,2,96,7.699949616529844,88801.37848124791
400.0,3,2,17,7.9057550877528495,66426.48177537904
1600.2298157068644,1,3,23,13.767296559574598,32423.534181274565
1804.452678127316,1,1,36,5.304829780435903,154277.01785271172
525.2191411228164,3,1,68,9.45841599725552,3282.758850476094
1324.5752849617627,1,3,58,15.403419261948898,12258.268646170374
2184.8505538270924,3,1,29,8.615434606543015,176211.0081077777
956.972708940957,4,1,67,10.812583109036453,77565.866277456
2127.701804729948,1,1,40,8.123978100608925,135967.75535181863
1972.9348218420728,4,1,50,11.91513150987859,131436.3701293679
1049.704823731969,5,2,87,3.7070869789309233,197554.7919000582
933.6075243661274,5,3,66,13.090835848978733,64636.79192557859
1675.185108193169,4,1,14,12.627872807962571,143807.37172556028
1077.8379814084644,5,2,55,13.232825078946266,66321.65805379271
1551.2423210791037,4,1,64,10.991046586410343,129859.58759678484
1258.586204596541,2,1,73,3.5980491670186785,124489.69232980194
609.4207927671833,3,2,89,6.03609776432629,59887.95403472154
1613.342124247299,1,1,75,8.22054190962654,100986.8466763728
1219.2211268346873,2,2,64,4.935443941992107,113595.3327769328
1847.9319195468927,5,2,10,7.3746904725938895,283711.85046081454
2086.7211383162226,4,2,75,7.708505409986682,203576.2437815184
1363.7276393190955,1,2,91,9.197769546881563,65083.187026138265
1329.7006465450693,5,1,96,12.097966588515042,89826.27822258268
1750.0715165569418,1,3,41,10.607562108297676,96848.46220514712
1611.5765273738484,4,3,40,11.615521473616012,150571.38021090746
1775.942985911077,5,1,48,12.315677128275665,131950.3420879927
1840.1151042088145,2,2,82,5.929621283635184,199738.08149458945
531.6236487487676,3,3,81,2.7757600127292843,109518.09284895637
1119.3223650955297,2,3,36,11.819501899975144,19807.13225101563
1549.9434772046066,3,3,94,14.211042817807671,56318.209302133415
1740.372289883992,5,3,6,15.8954551697212,149350.94195204473
2248.3552037229906,2,2,37,10.689475306789394,149835.06944053902
1252.5172598159634,2,2,57,14.786929686842887,38475.00687358306
2074.8360094393734,1,3,60,8.342474485856883,189426.1968096932
1648.2884692651526,4,3,82,8.212585143169017,188937.38034976757
2133.8257555939867,4,1,76,7.4313577395559856,239493.32966499895
1644.3640015049182,1,3,38,7.176276145094148,135761.47483910582
921.4416906433646,4,1,27,1.2985875568617171,171164.79009454898
833.4358226110967,2,1,56,6.136055081540319,65210.09230556585
724.2438754705355,1,2,1,6.302849894362464,67262.37876690766
1831.0259173792365,3,3,69,9.152349910641002,135109.1538957012
2094.298411543504,1,3,78,17.782282433470222,34330.569288189625
2424.6810706931906,5,1,27,11.811337459878056,224196.65559514737
1921.55266616162,5,1,36,15.554993836835632,136302.9051726998
2081.419288767493,1,3,88,0.4447853614311636,187110.0987772263
1925.039666208777,3,3,99,13.546505091746996,87585.70513123844
1708.8403761197003,2,1,93,9.118925054895676,94139.70147581838
1693.685740316495,3,3,81,12.919775474831562,85635.74573546227
1661.592741229103,4,1,0,4.373551750156555,237263.9891040641
2141.9084299267806,2,1,2,8.188819077447594,186722.0676420629
2147.4927924084777,5,1,70,15.0160911501162,146321.8898947134
1772.1101761701734,1,3,96,11.45037414534386,83129.4799745158
1922.901436281464,4,3,84,11.11243594811269,172250.08506479824
1757.031276212388,5,3,13,15.09236522338745,111629.6849614019
1269.4151339826906,1,1,47,10.91688489222661,42572.52104510162
1878.28233745657,5,2,36,17.67369371544616,94250.12614260522
2026.9457761479416,3,3,48,7.68578132563499,189082.19297793068
1642.9016433973666,5,3,88,3.7613906331822378,254858.37918195807
1077.4230207869205,5,2,59,9.831078633898857,115371.49119776348
1776.6944915372133,4,2,96,9.835082283396556,149064.8413459329
1483.0373870360456,4,3,12,13.498871896632538,119009.68041951871
702.6220209183338,4,1,52,8.286521027327165,57811.65961213863
1710.3498155092393,3,2,49,9.865769363272264,119995.79377411664
1940.5733604066843,5,2,92,19.0264051832283,24376.43199985591
1500.6628443672037,3,1,18,16.046631618474557,25115.99631770124
1697.7104926940192,5,1,25,17.291687817582332,99557.57869482564
1021.215522492394,3,2,52,5.407238037344689,141644.0543576518
1205.333884286319,1,3,56,1.9158861634149,149824.75013811138
1928.351240121278,5,3,8,5.86164933591344,285871.2914776464
2338.6885439027446,4,2,45,7.261320919324057,269474.49597425194
2038.42407232884,5,2,85,12.20499218282992,167539.2185959432
902.9052994538554,5,3,70,7.775430653121569,137794.33113029253
1020.6107719066126,5,1,81,8.704965633721997,79490.36266580786
823.7456552796389,5,3,49,13.1685315122792,30413.965855323277
708.20580510621,2,3,69,5.883966583656688,88611.10340868532
1706.4994560688988,5,1,92,8.088018572811386,163300.6052815894
1392.9661511360694,4,3,4,17.793344017089282,32513.310679271217
1689.7026988025548,3,3,69,14.452353025986952,51675.55203924196
1845.2363430607568,4,2,33,8.017317754466585,210979.99450667057
1632.8084965862668,1,2,97,1.5609575855176203,164733.12454079854
1828.8815880751868,2,2,64,7.389995945827071,188346.7404786829
1465.2338568788653,3,2,17,13.063620089857036,102255.97058157652
906.5033058471276,2,2,26,10.651085347712574,47594.24782155387
2028.907090410398,2,2,9,10.513715382758274,170964.01474617497
1043.5945403517435,5,3,60,12.355281799812682,62776.64526216424
1672.0269607817331,4,2,9,14.155647096351151,128348.06795214984
1051.0849667871853,3,3,90,3.114118083777707,104381.49229919048
1256.1473135256276,5,1,11,6.46168312834841,201605.24425414237
2037.166502385122,2,3,62,3.4566844019045373,222790.25211747916
1748.2000588669705,1,3,14,7.936250101440136,172861.45372393035
2537.5325196742706,3,1,62,10.591626115692986,198193.1254817872
2090.064086870764,4,3,64,17.017303902551813,107255.65467782906
1881.9301758167112,3,1,5,10.62910626148268,188137.02958454276
1473.446599151545,3,2,92,11.61113200675324,106544.88179566484
1224.5090982308752,3,1,5,9.648355627093766,118254.74792286982
1584.0076702662643,4,3,37,6.659630615442099,189773.59275580847
1972.6057673057417,1,3,47,9.846471537030215,136518.93928328
1750.4157955021058,1,2,14,6.963010211983272,152832.7263181988
1060.76309932897,4,2,71,8.991458862605228,85156.29814884425
1871.2294567963104,3,2,28,10.588935950009985,150988.59836085603
1181.206228962018,3,1,1,10.566562787359278,97114.27971552651
1608.341559482143,1,1,74,10.348724468073945,97602.77175786972
1348.3249662614328,3,1,72,7.6444475131348195,93743.36374343804
1390.5668741321872,2,1,15,13.63405987393639,36360.60452775064
1883.1214875202547,3,1,57,15.196925467458623,81196.22468244226
979.903140092051,3,3,87,4.717685681115257,131112.27517232866
2472.5975371384666,5,3,33,10.008439148957075,321069.5962962088
1201.166158372571,1,1,23,11.260916409924931,43981.46151558924
1685.1059449708705,2,2,24,11.464319251224923,124335.675971868
1792.1570832176549,2,3,40,1.4343989871963938,256096.58584996843
1471.3046484992287,1,1,42,9.64135164317604,82348.6635484214
1705.2750426638083,5,1,16,9.570628695955332,186679.6745280293
1384.4652612711598,5,1,6,13.90122061603402,117291.4694564524
2196.590628967453,4,3,58,2.373671955814681,317344.1029868293
1919.6745571158008,1,2,26,8.955731660399444,144302.8668115946
1936.4121755028173,4,1,35,8.121557008225697,222702.4149874648
1460.3057877971485,2,2,14,10.46273031269818,74819.51566392322
1349.7670256396482,4,2,69,6.138730967781168,172097.01967774332
997.1993121552672,4,2,56,10.329196757192372,87960.44294605487
1680.0820919728835,1,1,99,9.88503558724387,48365.54836154982
1231.1771211100918,2,1,68,5.33296696671907,115166.13796441516
1827.7019149251184,2,3,52,9.386694962100323,126745.152568247
964.904218552834,5,3,68,15.95081208476191,48671.0049372472
2359.5203064209104,4,3,1,12.803567330158591,202655.82799171665
1051.8336707039691,5,3,17,17.153563537095508,56637.58630117824
1609.651168600218,4,3,31,12.116435208462644,175662.13716600172
1895.9296551940336,1,3,28,11.465736953652918,163374.49637350664
1214.6797848999436,1,1,48,0.6121094836225502,134298.0515049951
1926.2343217164755,3,3,83,13.640486647070102,86540.87106758662
885.4082010997919,4,1,82,3.0981951420291605,139819.05133002295
2226.0588495912803,4,1,79,17.854951091333255,48330.936851606704
1507.0746324828792,2,2,74,10.176041932625404,87001.0382972383
1201.79429601556,2,1,59,11.710960302639212,54503.53136149417
1350.409113786283,5,1,27,8.414592680348518,164950.550509513
1904.45963469636,3,1,85,3.785500234497979,197392.14765974763
1207.7723540747809,1,2,26,12.483230973957811,16885.09154482936
1125.3211552886112,4,1,80,1.6496017589210297,162612.04859405843
1389.231701208131,5,2,7,7.986741004931121,187565.6257988951
911.518943615016,3,3,71,7.207488749472624,98256.96387435784
2410.271953970908,2,1,22,6.509726153874929,245736.0973742073
1915.8083930902017,5,1,14,9.828535636867894,195669.59741744763
1604.7350418238864,1,2,90,7.247020200898445,107843.791524858
1007.732974759016,2,3,67,3.911269908772399,163666.79231577463
1497.0226453936352,2,1,39,13.008675957313892,53396.67136196454
1892.001389655374,1,1,95,15.440607623316865,11159.333145478977
1405.869332456847,2,2,56,10.721456075135537,78282.29995711448
2096.556472925514,5,1,46,12.666457606703885,174258.3052090859
2010.757696390932,2,3,9,15.63315808636256,96758.99693427426
1959.4574273291648,4,2,55,10.653591000948309,175570.4829693506
1598.12047033336,5,1,95,3.838015447518524,226856.1210198365
1772.8933567661777,4,2,62,13.9058193025932,112211.4321855646
1495.9433991941248,2,2,78,3.190507839266361,172825.74946219003
1579.0446126615925,5,3,69,8.282904926949632,205348.8488711271
1361.2278718422242,2,3,8,12.117881427241109,101198.01629575972
2145.63691950794,2,3,93,10.31046298902074,157444.11516309314
1710.8900371254354,4,3,40,6.594962987467938,188118.05125096015
2155.0959540404483,1,1,39,6.557069109449978,151717.54467391246
1392.0197398248838,3,2,15,6.018727545963837,160718.2967463122
1968.7387462534623,5,1,24,9.608885512257393,190660.802780677
2317.53319726376,1,1,9,9.758490573261524,180645.82964074877
953.9292032856334,1,2,8,8.388857657248186,100024.08072465692
1373.1619612288096,5,3,39,0.0,299618.9666607312
1327.417647275102,4,3,56,5.634712955776636,197526.5035159964
1744.6272675381638,4,2,45,6.523360424340572,210845.5548872756
1843.1767775072665,4,2,6,10.912843801569666,161681.08561025222
1080.553662987132,1,1,42,6.861343248770075,54211.03517567682
1533.9192569584688,5,3,47,19.28114296659929,27672.504194742836
490.0363339219318,2,3,75,9.739337107491036,9177.737230671026
2220.972502900945,2,3,56,6.988536700228634,247365.90697912293
1243.8128796616531,4,2,16,7.5281463850693235,155612.125616328
1527.9319699222483,1,3,24,9.054813375111909,113474.2522445371
1345.1751430059694,2,3,6,13.958056926698095,88620.54613322878
2073.013787506708,1,3,54,8.237876797281457,160819.06556834464
400.0,5,3,18,11.466244741315103,52708.10367879569
1491.6948288370454,4,1,80,11.098496259471244,111341.4973103478
1447.090621251151,3,2,31,3.728235136926832,222716.2428820442
1273.1818062041586,4,1,86,11.917824993794428,50651.39456837658
2363.1132728178163,3,2,31,12.285057434873304,149414.44318711554
1056.3352705721145,2,3,25,12.62544641536456,92875.02755863662
1885.8980886178304,3,2,71,8.295637006308214,153420.1228918824
1678.126394353042,1,1,21,8.977595454650901,119659.45406374548
2130.759626267758,3,3,54,7.383388965105906,245323.48356621683
1133.5155504381205,2,1,7,3.709165024202044,127258.15493556974
2048.034953738699,4,1,45,10.647169002600531,151470.4852698121
1693.1913269240304,5,1,83,8.051899432316725,172449.89869832253
1918.8821107732947,2,1,10,11.168599406157846,137860.8177749943
1160.3846734035224,3,2,35,6.211976591509508,137699.3512304033
400.0,4,2,51,2.299174611115461,130072.78179936831
1761.6115928685167,5,1,1,6.805892712692547,237110.21516867317
889.8396550280121,4,1,73,6.505777634140359,94973.23115491388
400.0,4,1,11,12.640683346183929,631.4173040129481
1906.9904300988703,3,1,54,8.329716168222829,175302.26484537218
1564.3087252024832,5,3,79,7.050325663929264,206035.68226914527
1387.1718096438742,4,1,30,7.895375778034353,159369.8354839523
2194.512181481381,4,1,90,7.590237793286702,198519.03629640507
1818.6623415115364,1,2,31,8.490530663054345,100571.9340403932
2308.1500213609584,3,2,63,17.2473864094584,67065.37989918524
1482.7246880230182,3,1,58,0.0,199777.7476874595
691.6433125259929,2,2,24,7.636944349413067,42182.8774879702
1385.3088340722663,1,1,68,13.958094404098253,4806.61637864813
1375.6920731166613,1,3,67,10.75306013047685,72090.8337563238
1813.3068186315356,1,2,43,7.154925628965996,166424.13987901295
1522.7819405709492,3,3,42,1.646113890294309,226666.4686886028
1811.7035691399576,4,1,14,14.048610107712786,115125.58887429773
1851.7200665694472,4,1,12,11.696599378772207,163329.04379565004
2577.464338691571,3,3,96,0.0,299501.2201522648
1342.3516723569378,3,3,68,0.0,213749.57516962232
1029.4886496668105,2,3,69,12.21085871065485,2354.5276171969745
1623.0418076582043,5,3,44,14.408931567142346,150795.3510336687
1098.8599864302282,5,2,24,9.638382245662012,129507.74314374314
2240.980384218268,1,3,24,19.336213471392504,25695.972612368205
1358.3909805273838,4,2,9,12.123990753820294,102522.33058968764
1217.2118160630048,1,3,61,8.713397898049296,56602.55902769647
1264.342139424441,4,3,11,12.687035740884673,136377.0836250207
1859.2087117358203,4,2,66,3.8116254778714698,245956.8695812758
1421.1265083842577,2,1,28,6.801974329618899,83749.72137601367
1179.1665899348088,3,1,92,3.703735908739887,94931.2769669798
2332.6759588117657,3,1,42,13.88331232500196,129521.37323597906
1517.7830370164968,5,2,87,12.90188735046104,99007.37546108777
1826.1530758051156,3,1,88,11.16652947118108,108726.67976583424
684.3324447914633,5,2,36,0.0,157856.3973387364
1740.1302507029625,1,2,68,17.57165157309167,7084.412368661418
972.4461622597752,5,2,10,0.0,217322.33503092
1911.3913904170013,4,2,39,10.372469932242396,188392.3760721869
1018.6744940405118,2,2,62,6.97927599311407,61741.73411126214
1846.3845159244304,2,3,21,8.183033090778148,186550.76022218936
2052.9165331473564,4,2,14,7.099156006713017,279695.9499175283
1930.7182628164023,1,1,8,10.108406158368838,136300.60053313512
1384.3495285351505,4,1,63,10.123389942094226,123956.32475123732
1211.790211832578,2,2,89,10.071977984175945,30864.94979304709
2235.517345408552,5,1,5,7.32844623328049,226596.9177050804
1150.2523899161783,2,2,95,6.346955391260121,90453.65180693372
981.466963215002,5,3,42,12.910763129086272,44648.26290918974
1832.684467516415,5,1,19,10.563170525977762,190843.9873029893
778.1978689151175,5,1,61,6.551220589911209,138473.24073353788
1458.6424880517534,1,3,81,10.8498377597745,77500.64852563883
1621.5458638303494,3,3,98,9.831938908169434,139138.7919793134
1975.6531221497416,3,2,51,12.08025691437227,160694.32003664318
1763.4489618328969,4,2,73,12.841591330512696,80584.64169811753
1404.56389022341,3,3,99,12.5761038923485,107218.81286869108
1755.0787344575915,3,1,25,6.34000766972791,167786.5774100708
2136.2850814642848,3,1,93,0.6845151427402314,229864.1538463337
1563.1570997416002,1,3,30,5.508910190765087,152027.7297157269
1265.4345728947956,5,2,54,8.64975711142639,181973.8461544829
1003.5669994572272,3,3,67,3.3575900881157583,171774.035192813
777.3973677938873,4,1,56,7.6376094423714544,101952.31320663838
1833.1348360217617,3,2,23,3.873408549628685,262023.51528813023
1788.989261819779,3,2,64,2.3911482132853408,247648.99606414745
1788.6817625533308,1,1,25,13.21190719443873,57261.62181606442
1435.670276823972,1,2,48,15.092480862118036,8147.662262175399
2203.4673729458755,4,1,92,7.576244605133171,230521.255835578
1257.9407527075912,2,3,37,15.64895816089417,21936.30294911095
1977.6346186036028,1,2,35,14.812733246602942,58787.82985276148
1480.6285525052283,2,1,53,5.1021973107029215,147316.51438140226
1195.8246176603311,4,1,8,10.165406136764156,126012.550066726
1796.2651536588803,3,3,41,6.522825893471715,184929.66346403467
1704.8180593419968,3,2,95,11.458724161267336,78737.73858799654
1678.486379633463,2,2,81,8.494396592632858,120143.44853022996
1540.6392110280997,4,2,23,18.84053067341244,43958.40094704658
1481.0534591415849,4,2,39,2.73548040092162,214883.76446698635
2694.1859964352197,1,3,81,5.48347510994034,302019.84863566305
2092.1283225980865,2,3,7,10.938036887353938,155505.4503412898
1861.413447492756,1,2,53,10.802599399016763,104512.9775341596
1555.899579101694,2,1,10,5.51323408902353,204000.0996866928
2003.5786002983343,1,2,98,6.504060291523363,157369.89530598398
1758.997388195726,1,2,87,8.33547628767002,98084.10548046732
1513.1023763870178,4,1,76,5.178952709820831,185363.4384073009
1348.2178373670424,4,2,94,7.039000953596222,124218.62875378475
1459.541331168656,3,1,55,9.436999764568393,113731.4409253302
1605.300419648821,4,1,28,6.398378041079729,189938.26142141168
1255.76195994482,4,3,41,11.683150336773254,104094.76122678652
2296.334999141442,1,2,5,4.399516070188677,250396.9500383956
1509.672035405877,3,1,2,11.368744388914353,126018.25203073084
905.518290232519,4,1,91,9.13753773324093,66888.79960102876
1475.0599229359411,2,2,73,2.722300215371805,162201.6139599252
976.9394574687478,2,3,97,4.3190141911656665,118671.5613823705
1736.7037078562332,3,1,64,0.0,257382.5012853616
1645.4736821697427,2,1,11,14.492353443061232,18789.55857748097
1978.919815554134,1,2,35,8.533352564634844,144232.6824196104
1104.5591041527173,3,3,55,11.631671118392138,102406.7691961302
1517.0040481140734,4,2,51,13.974003392762326,57549.9027636753
817.4891022866824,2,1,31,5.012992100147257,59631.27060721607
1850.7473909623573,1,2,55,7.214120081177072,123483.09858386707
1759.435590220061,4,2,10,7.311786105222236,209671.38313727232
1747.9025105137855,5,3,0,14.98478428836092,146933.22097084566
1500.8095156784705,1,3,5,12.507009241484887,49354.08453619207
1707.3864453943954,2,2,90,7.567725648170347,149745.17196280966
2302.169554154298,1,2,78,17.624100873069366,45094.32476531391
1357.452871478993,5,2,73,1.2281477630262003,224539.03828536771
1569.3225918550422,5,1,23,13.172581588047404,103646.31901495204
956.9368504092952,1,3,71,6.415339726464265,95198.48757456648
1065.8695192008338,4,1,80,5.191739931099209,123320.98849867008
1548.9066465466535,4,3,23,18.80868438320796,13406.14949458526
2051.9667733509536,5,3,76,21.31277847670616,13516.213189670718
1382.041735343938,3,1,58,7.7246158890890975,109515.69805392878
1296.5573777478126,4,2,69,8.313812813179934,152383.3516906596
1232.6216645778384,3,3,92,12.948389726102436,60025.25847444024
1647.4857278544107,4,3,22,14.809520894834566,116699.4116136319
751.3711774106777,2,3,85,2.7541442539920986,127193.52782121697
2140.469788333364,4,2,84,13.967524498066275,139374.1852448224
1167.2888509352697,2,3,16,4.619523447651559,187495.68576183985
1860.9517427190708,5,3,97,8.506760160266353,204361.15653824148
865.0007013030621,3,1,89,10.02945140974118,46822.40758574118
1834.420065273109,5,1,24,9.301434515674613,223627.67282453296
1835.9723039072487,1,2,37,5.403195698778544,196333.7178169557
1692.101036002948,1,3,2,7.98956515983715,160919.27428570983
1002.785739100104,5,2,66,11.483931761585186,60096.08513892253
1624.7740947990385,4,1,13,10.766032542877396,138001.3936354508
908.4719076328056,4,3,9,13.609619932901763,43267.82453862102
1373.6183724519074,3,3,65,2.288356186462553,166602.68126957357
2014.7065504776629,5,2,70,13.347479409188171,144037.5488306685
1898.350963535371,1,3,13,17.077826660917964,40366.73468412405
1507.5914712702163,5,3,80,14.988357561862069,84965.50132364135
1012.596712038579,5,1,9,0.0,254458.37142276196
1822.7938560870969,3,2,98,10.708454252354482,99723.07315154778
1509.6906188490127,4,1,48,10.359028226062309,89744.97160047224
400.0,1,2,90,6.368360449729416,13152.74326408685
1891.314913158259,3,1,61,15.348462857955202,85276.40254871882
1487.883583065154,1,2,47,12.99088358957453,48451.03034863982
2101.225623991536,1,3,2,11.234728769572776,168441.5191933559
952.3647405785975,4,3,46,5.410712776672018,165885.83403408414
1639.5419291725923,3,2,24,16.09846648992078,71057.09107248226
1645.7818383409865,2,2,6,18.20150956625053,7878.65693862933
654.664186196774,3,2,76,8.093891361203289,28972.74821478693
1010.7502270666968,3,3,38,7.324449063333775,102353.18150025788
2877.608871859951,2,2,42,12.006226200240228,220632.8368310521
1347.1946929230985,1,3,45,4.263307741705687,133692.77340980913
1865.479488188108,5,3,88,0.0,287394.54432565795
1174.670086315808,2,2,42,8.29307079343086,102562.83307340925
454.8485505734216,5,3,28,12.538564257243705,25935.154035877054
1414.8708766020472,1,2,82,5.857382590192837,119235.49361635202
1367.1977198569475,2,3,85,12.945895126438264,41668.82580146469
1300.0608806658142,4,2,65,7.914076453638851,144774.61427302365
1442.679582246804,3,2,85,12.3760529435288,47748.476681224776
1632.1341358228185,2,1,98,12.655988845595324,26531.54988352361
1424.9415243730966,2,1,97,15.017619150960762,12837.09819228221
867.9969160263181,1,2,68,6.01563970903821,87183.37548386327
1743.0923957809694,4,1,26,5.609852227218679,188424.2408850434
525.3141223387884,2,3,81,4.503453472062877,84102.1577541864
474.82127135789983,4,2,2,11.667285568220656,19706.528769857097
1869.590247350784,5,2,55,16.27099763256736,88206.84333394383
1753.5101360676783,2,2,63,15.37092303217248,6897.144814432388
1471.302317462982,4,1,20,4.654298203775284,195770.0659212512
802.275747622464,3,1,23,10.902692216071491,28781.194820479024
1368.626626156748,4,1,19,11.997775844458827,81581.028394452
702.0530157129433,1,1,51,2.9530133364876328,57919.22593609052
1826.16516908834,2,2,69,15.899202038455249,19608.1998866675
2213.652682144608,5,2,89,9.538729099364094,227387.20848167385
1290.282623670725,1,3,42,9.4165209258955,48656.46629933341
1878.2441771580493,3,1,93,10.619238930137476,100052.98659432551
1829.7256205568056,4,3,36,7.379994576901407,232904.8590609052
1653.6728083539851,1,1,14,8.635404658929746,101065.39063783608
2160.207004891917,1,2,74,9.3137728950429,157627.2825189123
1062.7821758300408,1,3,83,12.81316076393054,2643.4609236224405
1813.8031487809155,2,2,24,7.278974034394892,169038.00388548558
1360.2462683517333,1,2,37,8.505373449091653,68537.1595629154
1420.8472609951682,3,2,42,11.314776813314232,112649.04406439724
1408.0730534203951,4,1,29,11.994237619212724,100735.03678686028
1077.1634477529435,4,1,39,1.0608036358191235,181017.6754873077
1492.950517046664,1,2,58,6.84745939243227,107775.96577737326
1468.6758889390892,2,3,22,14.827458636268464,45123.02733096365
1620.6201242033646,5,3,43,5.993307414440919,220105.05209943093
1542.2525728464311,1,2,80,15.773684811660972,5477.614413006952
1898.9972748061184,1,1,0,6.858522203986631,174447.84641985907
1961.7543080236844,5,3,77,10.791221958733818,202471.7567518372
974.6883390860994,4,3,81,8.172439128978864,56072.494490034056
1934.3862502953853,4,1,40,16.94610914696179,43845.028340163255
1793.9279440688674,2,3,59,6.42909591653207,181812.6994105996
1809.8693923514345,1,2,79,10.677006959124348,75372.6312184743
544.341554168748,3,3,9,4.903429806287408,122207.44969927246
1546.4896232647047,4,1,72,5.456400264926468,161211.6926277883
1265.7519433198422,4,1,77,15.241277242462246,2226.119637022692
1120.6173710323126,4,1,65,9.709937984229168,72144.16711555008
2175.4261653495028,2,1,56,10.399217237223324,164395.83197199836
1173.1604296812905,5,2,41,11.682283445670423,96039.7569470736
1096.8115354409751,2,3,53,6.753280687295994,112024.73063346924
1537.8474700025467,4,1,84,3.1099655617296404,181147.93294263637
1842.7948731492083,1,1,41,4.7247059673290845,168046.11671784715
1429.1757069949365,4,1,65,6.887782022215143,200945.8747766052
2083.185272834626,1,3,69,16.840888303335007,70463.41593863445
1765.4878309820451,1,1,10,11.521288968973836,110739.53330113315
410.8943401342849,4,3,66,9.936663325891672,50754.913241390735
